Feature,Normalized.Dispersion
ENSG00000196620,-3.100949911944464
ENSG00000109181,nan
ENSG00000272626,nan
ENSG00000135220,nan
ENSG00000171234,0.3321705932183123
ENSG00000250696,nan
ENSG00000213759,nan
ENSG00000135226,nan
ENSG00000156096,nan
ENSG00000173610,nan
ENSG00000271271,nan
ENSG00000173597,0.16002770382271042
ENSG00000109193,0.17947459353467657
ENSG00000126545,1.0916988416988413
ENSG00000135222,nan
ENSG00000126549,nan
ENSG00000205649,nan
ENSG00000126550,nan
ENSG00000187533,nan
ENSG00000109205,nan
ENSG00000181617,nan
ENSG00000171209,nan
ENSG00000145309,nan
ENSG00000109208,nan
ENSG00000171201,nan
ENSG00000171199,nan
ENSG00000171195,1.2547639079348438
ENSG00000187689,0.42181467181467214
ENSG00000178522,-1.7578541058086385
ENSG00000132464,2.667812559874687
ENSG00000286848,-1.1345472797867038
ENSG00000132465,64.46407323026398
ENSG00000132467,-1.5262585249775404
ENSG00000272986,-0.33920080697556726
ENSG00000018189,-0.25020945896353314
ENSG00000132463,18.222832465476035
ENSG00000173542,0.1374431624817576
ENSG00000156136,-0.6662676966957216
ENSG00000080493,1.251285930787494
ENSG00000145321,nan
ENSG00000248567,nan
ENSG00000056291,2.0423306992430175
ENSG00000156140,1.5942428369526673
ENSG00000250877,nan
ENSG00000163626,0.8733918245970329
ENSG00000132466,-1.174408945617634
ENSG00000250220,2.0620631341330657
ENSG00000163631,nan
ENSG00000081051,nan
ENSG00000079557,1.2237762237762222
ENSG00000250436,nan
ENSG00000169435,4.876048260754381
ENSG00000228277,nan
ENSG00000169429,10.49788090509752
ENSG00000124875,nan
ENSG00000109272,nan
ENSG00000163739,-0.18632794374706466
ENSG00000163737,99.52311234082448
ENSG00000163736,4.019393357910101
ENSG00000163735,nan
ENSG00000287037,nan
ENSG00000163734,-1.8667953667953672
ENSG00000288019,nan
ENSG00000081041,-0.6159398438801763
ENSG00000163738,1.0071452224166366
ENSG00000269559,0.27412587412587497
ENSG00000182585,1.6281677019593739
ENSG00000124882,8.550222800575114
ENSG00000250532,nan
ENSG00000109321,1.4188418379170262
ENSG00000249942,-0.17262463137812487
ENSG00000174808,1.2609075966406114
ENSG00000287375,nan
ENSG00000169116,4.544686729412259
ENSG00000249717,-0.30069930069929957
ENSG00000248165,2.7865240552381696
ENSG00000260265,nan
ENSG00000251185,nan
ENSG00000251454,nan
ENSG00000251383,nan
ENSG00000248646,0.2089970588790678
ENSG00000250735,-0.3781125722402926
ENSG00000163743,-0.9235873297425611
ENSG00000174796,-0.6903584469097567
ENSG00000174792,nan
ENSG00000138769,2.760758953035792
ENSG00000138757,0.9370919409699283
ENSG00000138768,7.2120214097870186
ENSG00000229717,1.9685893501492797
ENSG00000156194,0.3024696435171268
ENSG00000138744,0.7968586634373211
ENSG00000198301,0.47567579933952897
ENSG00000245928,-0.2007030184364566
ENSG00000138755,-0.7646032192612598
ENSG00000156219,-0.2918456017888665
ENSG00000169245,10.347738605775579
ENSG00000169248,-0.13694864605307774
ENSG00000138750,-0.18676657778606756
ENSG00000286074,-1.2092529282838498
ENSG00000138760,-1.3929042902716364
ENSG00000189157,-0.8280418482163174
ENSG00000287401,0.9356723091593963
ENSG00000118804,-0.6966447327887961
ENSG00000163749,-0.7737219957895112
ENSG00000138771,0.6355336816070287
ENSG00000233860,0.6100386100386102
ENSG00000224218,nan
ENSG00000186212,nan
ENSG00000138758,1.3066864424982114
ENSG00000118816,4.9254479906169255
ENSG00000138764,-0.6376963260692076
ENSG00000249036,1.1076756588945997
ENSG00000156234,-0.8760724652194313
ENSG00000138767,0.7019130795072901
ENSG00000169288,0.8406470239380819
ENSG00000138759,-0.4633560754281311
ENSG00000138772,12.32074203218499
ENSG00000251442,5.651960982975655
ENSG00000287632,nan
ENSG00000260278,-1.4509674688840761
ENSG00000138756,0.22055998085459258
ENSG00000163291,-0.23140402463860058
ENSG00000249307,2.2727318143028
ENSG00000156269,-0.05565429272678735
ENSG00000196475,nan
ENSG00000250334,-0.28281853281853236
ENSG00000251399,nan
ENSG00000248408,nan
ENSG00000251321,nan
ENSG00000163297,1.022514704838577
ENSG00000248719,1.920862051690152
ENSG00000152784,27.5545244293227
ENSG00000138675,nan
ENSG00000197826,3.5861280878734574
ENSG00000152785,6.167006749331278
ENSG00000138669,2.105713350939343
ENSG00000251059,1.1957777023015974
ENSG00000138670,-0.1437417012541385
ENSG00000273156,0.6828788858075905
ENSG00000138668,-1.7203708439419463
ENSG00000272677,-0.7831780575427569
ENSG00000152795,-1.0962562302253611
ENSG00000145293,0.3433812765220765
ENSG00000249242,3.950161365342122
ENSG00000231782,nan
ENSG00000286490,nan
ENSG00000145284,3.524985418021332
ENSG00000138674,-0.8469536404587878
ENSG00000251022,-1.6243502853685747
ENSG00000168152,-0.9342734358137288
ENSG00000189308,-0.29684196627547127
ENSG00000138663,0.3027725012752797
ENSG00000286035,2.12659381567052
ENSG00000145287,2.458060300050316
ENSG00000250057,-1.6832415523376572
ENSG00000173085,-0.707667009787584
ENSG00000173083,-1.4678770014790923
ENSG00000163312,-0.24799255028393144
ENSG00000163319,-0.5733976514443834
ENSG00000163322,-0.43643032289025896
ENSG00000138678,1.1872036048275947
ENSG00000249171,1.2565152238238315
ENSG00000250546,-0.5197685075928917
ENSG00000248749,nan
ENSG00000163623,0.9092664092664103
ENSG00000163624,0.17556703944306987
ENSG00000163625,0.06924870409741303
ENSG00000251260,-2.5942235677816465
ENSG00000180769,-1.7166182097837177
ENSG00000286189,nan
ENSG00000138639,4.338826722465069
ENSG00000109339,-0.23114468016006642
ENSG00000250062,1.1310207545151936
ENSG00000163629,1.3000562036721388
ENSG00000145283,nan
ENSG00000163633,-2.620318260819192
ENSG00000284968,-0.33164937996161276
ENSG00000172493,1.1913558112493245
ENSG00000145332,0.8833323754912067
ENSG00000250572,nan
ENSG00000170509,-1.169087546119108
ENSG00000198189,-0.5874060887034711
ENSG00000170502,0.42882036439645177
ENSG00000272856,0.2139860139860131
ENSG00000152583,0.9971586977514577
ENSG00000249001,2.0572845914011286
ENSG00000152591,nan
ENSG00000152592,nan
ENSG00000029559,-0.7722007722007715
ENSG00000152595,0.6055944055944021
ENSG00000286618,-0.951737451737451
ENSG00000118785,nan
ENSG00000118762,1.6297683046306954
ENSG00000118777,-0.12028862231653817
ENSG00000163644,-0.4660313019465556
ENSG00000246375,0.34819182747117855
ENSG00000287181,20.126213302264826
ENSG00000286978,1.1090733590733586
ENSG00000138642,0.6954311926443507
ENSG00000138646,6.674767461835225
ENSG00000145337,0.6587570992508669
ENSG00000255072,nan
ENSG00000285122,2.424359771626417
ENSG00000138641,0.16533733649141938
ENSG00000177432,16.64067860848248
ENSG00000248019,-1.5425403523813197
ENSG00000138640,7.831920393477108
ENSG00000180346,3.829814782570515
ENSG00000270720,nan
ENSG00000185477,2.789976036784076
ENSG00000251095,-0.8797274324968964
ENSG00000145335,4.363848521193314
ENSG00000274238,nan
ENSG00000277695,nan
ENSG00000276542,nan
ENSG00000247775,nan
ENSG00000138722,3.5414520718136338
ENSG00000287239,nan
ENSG00000184305,19.976083725239597
ENSG00000248984,1.0150187286039307
ENSG00000249049,nan
ENSG00000249052,nan
ENSG00000287392,-0.5207748567756088
ENSG00000249152,nan
ENSG00000248511,nan
ENSG00000152208,-0.12672543254258645
ENSG00000248627,nan
ENSG00000250908,nan
ENSG00000172238,nan
ENSG00000246541,0.07529655522526041
ENSG00000163104,-0.5088585292141347
ENSG00000163106,0.7832004022590704
ENSG00000287552,nan
ENSG00000163110,0.5990905753218603
ENSG00000249951,-2.4930852263496646
ENSG00000249599,nan
ENSG00000138696,-0.7862474004805317
ENSG00000182168,2.9447938422220665
ENSG00000271474,1.4739382239382248
ENSG00000163114,nan
ENSG00000248510,-1.1619893256660003
ENSG00000287841,-1.6030728896921762
ENSG00000253170,nan
ENSG00000163116,0.7732505750203653
ENSG00000254044,nan
ENSG00000251620,2.0225150802136946
ENSG00000214559,1.2541871880224338
ENSG00000138698,-0.36971509056578256
ENSG00000168785,3.5881705242958337
ENSG00000251523,0.7982890823779555
ENSG00000260641,1.5868725868725873
ENSG00000151247,3.1870615025630267
ENSG00000263923,1.9839525141998748
ENSG00000287512,0.2364864864864875
ENSG00000164024,-0.3379481276992327
ENSG00000272777,0.7753391514916859
ENSG00000197894,-0.9650417726306303
ENSG00000246090,3.794670071418785
ENSG00000198099,0.6932587280026593
ENSG00000172955,0.9868118432532065
ENSG00000187758,1.8840048554961493
ENSG00000196616,nan
ENSG00000248144,nan
ENSG00000196344,nan
ENSG00000138813,nan
ENSG00000145331,-0.4685588607246289
ENSG00000138823,nan
ENSG00000248676,nan
ENSG00000248713,nan
ENSG00000070190,-1.0142316714549986
ENSG00000109270,-1.3779330131279695
ENSG00000164031,-0.4466044011233858
ENSG00000164032,0.33399251456395956
ENSG00000245322,2.649093229493777
ENSG00000145358,nan
ENSG00000249710,-0.24052815712530684
ENSG00000164035,-0.8669946551604666
ENSG00000286150,-0.5305279010523475
ENSG00000250223,nan
ENSG00000251219,nan
ENSG00000251636,nan
ENSG00000138814,-0.5111030295924719
ENSG00000254531,-1.3636775622578086
ENSG00000153064,14.858458675223819
ENSG00000286124,nan
ENSG00000251309,9.124526469365122
ENSG00000138821,0.7078493026136948
ENSG00000248161,-1.2825174825174825
ENSG00000260651,-2.2748360849224962
ENSG00000109320,-0.42979270367049993
ENSG00000109323,0.2259593917756805
ENSG00000109332,-1.487524769794774
ENSG00000286242,-0.7199894977106065
ENSG00000246560,-0.3649297413776035
ENSG00000145354,-0.21227940995540243
ENSG00000164037,3.54192647804665
ENSG00000164038,3.671330383615902
ENSG00000164039,7.511838082016319
ENSG00000138778,1.0825531375104374
ENSG00000248740,-1.687962373391463
ENSG00000251577,0.788610038610039
ENSG00000250920,nan
ENSG00000169836,-1.599389679949482
ENSG00000286291,2.1137199703449667
ENSG00000249614,0.6478804823161309
ENSG00000251170,nan
ENSG00000168772,1.4811188811188782
ENSG00000245384,1.2014541411929853
ENSG00000250670,nan
ENSG00000248242,0.8919698465384783
ENSG00000248373,-0.11352519591237178
ENSG00000251259,-1.681250557244323
ENSG00000168769,-0.41889223640950307
ENSG00000251586,-2.947371125404721
ENSG00000138777,-0.6035175513990189
ENSG00000250522,nan
ENSG00000236699,-1.7068275078554656
ENSG00000249885,nan
ENSG00000138785,2.4112439387064657
ENSG00000138780,3.256281321224235
ENSG00000251175,nan
ENSG00000168743,nan
ENSG00000250740,nan
ENSG00000249635,2.058808412421631
ENSG00000145348,0.05501242706975661
ENSG00000164022,-1.1577586630551389
ENSG00000250298,nan
ENSG00000249613,nan
ENSG00000286147,-0.3274511988416504
ENSG00000155011,-1.6033645066993065
ENSG00000251081,nan
ENSG00000138801,-0.6146816657725863
ENSG00000164023,0.23243420936677783
ENSG00000245293,0.22016366577323968
ENSG00000155016,1.0377590190356996
ENSG00000249604,0.43659426772229454
ENSG00000138796,-0.2883344772487395
ENSG00000138795,2.85477506214619
ENSG00000232021,13.469545516225114
ENSG00000234492,2.694735126901476
ENSG00000109475,-0.5226416108593483
ENSG00000198856,-0.5309972396075505
ENSG00000286136,-0.9933415977278394
ENSG00000164089,nan
ENSG00000188517,0.7533231159130643
ENSG00000246774,nan
ENSG00000247950,-0.4687757538327426
ENSG00000138802,-0.4983536639710959
ENSG00000005059,0.4430497554031355
ENSG00000138794,0.5183945762801132
ENSG00000273447,0.43776223776223594
ENSG00000123739,0.7634194123853513
ENSG00000205403,-1.5159058176270737
ENSG00000272795,0.5797481799773185
ENSG00000109534,-1.2440657273650222
ENSG00000180245,-1.4103394998213352
ENSG00000183423,nan
ENSG00000138798,-1.5666913140186616
ENSG00000170522,2.8181448557207394
ENSG00000138792,-0.5313106311599575
ENSG00000250511,0.29790209790209726
ENSG00000250103,2.5478439162351916
ENSG00000164093,nan
ENSG00000249519,nan
ENSG00000248656,nan
ENSG00000250855,1.5985595545552314
ENSG00000248432,nan
ENSG00000249815,-0.9201535729380784
ENSG00000174749,0.146420908124417
ENSG00000260526,1.268194555140876
ENSG00000138660,-0.3396504650218624
ENSG00000272567,0.845013070515282
ENSG00000145365,2.284415139519828
ENSG00000073331,-0.19720183632464
ENSG00000178403,nan
ENSG00000249509,3.148391200769556
ENSG00000138658,0.6393490500727902
ENSG00000174720,23.44484417001928
ENSG00000249532,0.8787969354259461
ENSG00000250046,nan
ENSG00000145362,9.291072902431685
ENSG00000251126,nan
ENSG00000248152,-0.874675165781857
ENSG00000249373,nan
ENSG00000145349,0.2219387061772901
ENSG00000180801,3.334686249034572
ENSG00000249304,nan
ENSG00000174607,3.1410968106005646
ENSG00000138653,nan
ENSG00000270394,nan
ENSG00000250791,1.212587412587409
ENSG00000287845,nan
ENSG00000287520,nan
ENSG00000287290,-0.37130428243912333
ENSG00000286637,nan
ENSG00000174599,nan
ENSG00000224932,nan
ENSG00000228358,1.4839160839160817
ENSG00000236922,4.987505537425202
ENSG00000286269,-0.02252859848086216
ENSG00000229565,1.4346554046369973
ENSG00000164100,0.8629237985525428
ENSG00000269893,2.6177139767156348
ENSG00000164099,-0.135664335664335
ENSG00000281731,-1.3183426960619988
ENSG00000145388,-0.031599031965725506
ENSG00000150961,-0.593871056060595
ENSG00000172403,3.3433983535311818
ENSG00000172399,7.087583315466281
ENSG00000145390,1.2970116383456245
ENSG00000164096,3.4262383641217906
ENSG00000145384,nan
ENSG00000260091,-1.3807985572761585
ENSG00000250950,-0.19413387379247948
ENSG00000138735,0.6970288582362953
ENSG00000286241,nan
ENSG00000250772,nan
ENSG00000250392,nan
ENSG00000253825,nan
ENSG00000164109,8.002274447286789
ENSG00000250938,3.452020031612674
ENSG00000249409,-0.1804195804195818
ENSG00000138738,9.976275317880503
ENSG00000173376,nan
ENSG00000250344,-1.3040540540540533
ENSG00000050730,2.6204052797916213
ENSG00000186867,-2.8628260019370417
ENSG00000164111,3.4012627420822805
ENSG00000164112,nan
ENSG00000226757,nan
ENSG00000123737,-0.5709059398756434
ENSG00000145386,-0.45061401101282383
ENSG00000138686,-0.32953784288361687
ENSG00000261501,-1.1457528957528955
ENSG00000138741,2.1776978928975246
ENSG00000138688,-0.9638818465777992
ENSG00000164113,nan
ENSG00000109471,1.257342657342658
ENSG00000138684,nan
ENSG00000227145,1.1874125874125858
ENSG00000287692,nan
ENSG00000181004,-0.7918937557512886
ENSG00000138685,-0.5888111888111882
ENSG00000273007,0.7477145815324333
ENSG00000170917,0.5875591399271158
ENSG00000145375,2.289524715607088
ENSG00000287951,nan
ENSG00000164056,8.419884415886566
ENSG00000249125,nan
ENSG00000251526,nan
ENSG00000249464,0.08772737093353657
ENSG00000226655,nan
ENSG00000286700,nan
ENSG00000249837,2.597815549404045
ENSG00000286734,nan
ENSG00000261083,-2.7674419793985856
ENSG00000151458,-0.6927013280262566
ENSG00000196159,-0.885219923866012
ENSG00000250149,8.601983687708348
ENSG00000251649,nan
ENSG00000286251,-0.7677989690320374
ENSG00000250945,1.1230769230769244
ENSG00000248491,1.3216783216783197
ENSG00000287101,nan
ENSG00000287021,-0.04130725619433901
ENSG00000164066,-1.248330506155749
ENSG00000151475,nan
ENSG00000164070,1.5670759514007715
ENSG00000261668,-1.0086872586872584
ENSG00000142731,2.4247856607914717
ENSG00000164073,-1.1208158988269996
ENSG00000164074,4.923715196015667
ENSG00000138709,0.5062829855516925
ENSG00000164040,-0.019412817361292467
ENSG00000251432,0.8533147088926787
ENSG00000273077,nan
ENSG00000248187,nan
ENSG00000248802,1.252562113613633
ENSG00000280711,nan
ENSG00000077684,-0.14934999550368297
ENSG00000151466,0.3928290604305046
ENSG00000151470,-1.9694726711125157
ENSG00000250193,nan
ENSG00000287748,nan
ENSG00000246876,-0.5646153385050984
ENSG00000249618,-0.633204633204633
ENSG00000251326,-0.4923196356424291
ENSG00000250503,nan
ENSG00000250102,0.7169752917666568
ENSG00000251676,0.26382571309965164
ENSG00000251555,2.566187653817566
ENSG00000251598,3.709096917494035
ENSG00000249463,6.37210575615334
ENSG00000248369,nan
ENSG00000251398,-4.4565637065637045
ENSG00000251488,nan
ENSG00000249513,nan
ENSG00000250241,nan
ENSG00000138650,nan
ENSG00000286467,1.347490347490348
ENSG00000251388,nan
ENSG00000251199,5.393396014732417
ENSG00000286253,nan
ENSG00000254535,nan
ENSG00000251291,-0.22059912923310357
ENSG00000249000,0.06563706563706624
ENSG00000249847,nan
ENSG00000248434,-0.4355470234329181
ENSG00000248456,nan
ENSG00000250865,1.6209790209790218
ENSG00000248330,nan
ENSG00000261166,nan
ENSG00000251567,-0.10504496490748681
ENSG00000250665,nan
ENSG00000248869,-1.0046886604444623
ENSG00000250341,nan
ENSG00000189184,nan
ENSG00000251632,nan
ENSG00000250126,nan
ENSG00000250777,-0.13286713286713353
ENSG00000287441,nan
ENSG00000250034,nan
ENSG00000287144,0.3790209790209772
ENSG00000248307,4.679344879665847
ENSG00000250033,-1.5427225298756584
ENSG00000151012,1.5482568453770846
ENSG00000249091,nan
ENSG00000248397,1.4210510966801166
ENSG00000251372,-1.8824621770760253
ENSG00000249381,nan
ENSG00000250977,nan
ENSG00000250501,-1.0555609829186534
ENSG00000250195,4.62733441464005
ENSG00000250577,nan
ENSG00000151014,-0.267574231196885
ENSG00000109381,-0.6831968523550658
ENSG00000137463,1.2396837592859795
ENSG00000109390,3.827483022981559
ENSG00000164134,-0.6784446636292967
ENSG00000273247,2.5895674233788437
ENSG00000172007,-1.0384716294765963
ENSG00000145391,1.6487447311611085
ENSG00000272717,-2.213089371717777
ENSG00000286896,nan
ENSG00000261268,-0.6699300699300699
ENSG00000085871,-0.5852053234759504
ENSG00000196782,1.9727455130336546
ENSG00000286320,1.9935079407711922
ENSG00000250698,-1.0617051546073126
ENSG00000153130,-1.0966624661104296
ENSG00000196951,-0.6670715890726987
ENSG00000153132,1.4055944055944019
ENSG00000205301,-4.4710424710424705
ENSG00000179387,-0.9527918932586514
ENSG00000109424,2.325246445512974
ENSG00000287449,nan
ENSG00000109436,1.3030286632241403
ENSG00000248335,-2.328221516423337
ENSG00000273472,-1.0531803375315474
ENSG00000170153,0.6464632750272896
ENSG00000109445,-1.5175780855953427
ENSG00000248747,nan
ENSG00000248810,0.1619709325167129
ENSG00000272632,-1.625616936726329
ENSG00000250141,-1.7592259221328495
ENSG00000164136,0.5206140130843372
ENSG00000109452,2.9988601286894014
ENSG00000251248,-0.297902097902097
ENSG00000249806,9.399389013941589
ENSG00000250326,0.8313339785086377
ENSG00000170185,-0.973911660351503
ENSG00000250969,-0.494216507990087
ENSG00000109458,2.314461838187671
ENSG00000286771,-1.3019288244056795
ENSG00000245112,-1.262548262548262
ENSG00000153147,-0.6647576918812642
ENSG00000251600,2.4712336353512896
ENSG00000183090,7.241917149955563
ENSG00000197465,-0.38355514880177627
ENSG00000250361,1.4419580419580398
ENSG00000286055,nan
ENSG00000170180,nan
ENSG00000285783,-1.6696456015820702
ENSG00000261129,nan
ENSG00000248890,-1.2326925265007065
ENSG00000164161,-1.0195392657269606
ENSG00000164162,0.7713373998656889
ENSG00000250406,nan
ENSG00000164163,-0.7173971636129595
ENSG00000164164,-0.7801805604697881
ENSG00000272727,nan
ENSG00000286420,nan
ENSG00000170365,-1.0488419341257367
ENSG00000250582,-2.5558481667493465
ENSG00000250902,0.6264478764478766
ENSG00000151611,-1.5754690747091398
ENSG00000248356,1.622999285841173
ENSG00000237136,4.595660060400855
ENSG00000151612,1.306654360042003
ENSG00000251687,nan
ENSG00000260303,nan
ENSG00000248809,-0.9037957210790235
ENSG00000164167,-0.595646544104853
ENSG00000250673,1.682227966655162
ENSG00000251010,nan
ENSG00000120519,0.3901638152316563
ENSG00000151615,nan
ENSG00000137473,-0.3166023166023159
